1500.000, 3.904
1501.000, 3.727
1502.000, 3.399
1503.000, 3.507
1504.000, 3.643
1505.000, 3.739
1506.000, 3.810
1507.000, 4.185
1508.000, 3.310
1509.000, 2.983
1510.000, 3.606
1511.000, 4.088
1512.000, 3.235
1513.000, 4.056
1514.000, 3.764
1515.000, 3.750
1516.000, 3.116
1517.000, 3.609
1518.000, 4.480
1519.000, 3.529
1520.000, 4.000
1521.000, 3.264
1522.000, 3.641
1523.000, 3.717
1524.000, 3.735
1525.000, 3.663
1526.000, 4.156
1527.000, 3.154
1528.000, 4.087
1529.000, 3.767
1530.000, 3.851
1531.000, 3.462
1532.000, 4.095
1533.000, 3.840
1534.000, 3.619
1535.000, 3.897
1536.000, 4.222
1537.000, 3.763
1538.000, 3.989
1539.000, 4.370
1540.000, 3.805
1541.000, 4.423
1542.000, 3.672
1543.000, 3.462
1544.000, 3.691
1545.000, 3.101
1546.000, 3.754
1547.000, 3.933
1548.000, 3.583
1549.000, 3.619
1550.000, 3.931
1551.000, 3.940
1552.000, 3.686
1553.000, 3.721
1554.000, 3.806
1555.000, 4.354
1556.000, 3.209
1557.000, 3.982
1558.000, 4.115
1559.000, 3.588
1560.000, 3.494
1561.000, 4.006
1562.000, 2.868
1563.000, 3.810
1564.000, 3.056
1565.000, 3.745
1566.000, 3.500
1567.000, 3.890
1568.000, 4.000
1569.000, 4.589
1570.000, 3.545
1571.000, 3.948
1572.000, 3.178
1573.000, 3.690
1574.000, 3.596
1575.000, 3.870
1576.000, 3.875
1577.000, 4.104
1578.000, 4.161
1579.000, 3.450
1580.000, 3.541
1581.000, 3.220
1582.000, 3.636
1583.000, 3.731
1584.000, 3.325
1585.000, 3.607
1586.000, 4.424
1587.000, 3.332
1588.000, 4.170
1589.000, 3.778
1590.000, 4.000
1591.000, 4.341
1592.000, 3.621
1593.000, 3.039
1594.000, 3.728
1595.000, 4.045
1596.000, 3.565
1597.000, 3.557
1598.000, 3.495
1599.000, 3.302
1600.000, 3.431
1601.000, 3.907
1602.000, 4.100
1603.000, 3.843
1604.000, 4.167
1605.000, 3.312
1606.000, 3.791
1607.000, 3.185
1608.000, 2.083
1609.000, 3.421
1610.000, 3.964
1611.000, 3.574
1612.000, 3.652
1613.000, 3.426
1614.000, 3.393
1615.000, 3.048
1616.000, 3.134
1617.000, 3.083
1618.000, 4.209
1619.000, 4.030
1620.000, 3.944
1621.000, 3.136
1622.000, 3.731
1623.000, 4.214
1624.000, 3.006
1625.000, 3.356
1626.000, 3.439
1627.000, 2.979
1628.000, 3.745
1629.000, 3.492
1630.000, 2.265
1631.000, 3.842
1632.000, 2.776
1633.000, 2.971
1634.000, 3.585
1635.000, 3.781
1636.000, 2.800
1637.000, 3.988
1638.000, 4.205
1639.000, 3.659
1640.000, 2.472
1641.000, 2.681
1642.000, 3.500
1643.000, 4.288
1644.000, 3.062
1645.000, 4.061
1646.000, 3.065
1647.000, 3.230
1648.000, 3.443
1649.000, 3.842
1650.000, 3.648
1651.000, 3.200
1652.000, 3.370
1653.000, 3.920
1654.000, 4.447
1655.000, 3.800
1656.000, 3.480
1657.000, 3.889
1658.000, 3.420
1659.000, 2.772
1660.000, 3.968
1661.000, 3.892
1662.000, 3.640
1663.000, 4.130
1664.000, 3.400
1665.000, 3.683
1666.000, 3.343
1667.000, 3.413
1668.000, 4.000
1669.000, 3.733
1670.000, 4.714
1671.000, 3.862
1672.000, 3.744
1673.000, 4.370
1674.000, 3.727
1675.000, 3.209
1676.000, 3.492
1677.000, 3.558
1678.000, 3.451
1679.000, 3.927
1680.000, 3.556
1681.000, 4.132
1682.000, 4.407
1683.000, 3.486
1684.000, 4.032
1685.000, 3.574
1686.000, 3.536
1687.000, 3.532
1688.000, 3.576
1689.000, 3.609
1690.000, 3.517
1691.000, 3.520
1692.000, 4.478
1693.000, 3.742
1694.000, 3.741
1695.000, 3.653
1696.000, 3.621
1697.000, 4.184
1698.000, 3.931
1699.000, 4.313
1700.000, 3.533
1701.000, 3.554
1702.000, 4.550
1703.000, 4.077
1704.000, 4.194
1705.000, 3.694
1706.000, 3.800
1707.000, 4.330
1708.000, 3.864
1709.000, 3.705
1710.000, 3.658
1711.000, 3.621
1712.000, 3.513
1713.000, 3.333
1714.000, 3.511
1715.000, 3.457
1716.000, 3.477
1717.000, 3.816
1718.000, 4.469
1719.000, 2.769
1720.000, 4.022
1721.000, 2.365
1722.000, 4.243
1723.000, 3.671
1724.000, 4.101
1725.000, 3.750
1726.000, 2.351
1727.000, 4.035
1728.000, 4.213
1729.000, 3.086
1730.000, 3.500
1731.000, 3.397
1732.000, 4.471
1733.000, 3.528
1734.000, 4.270
1735.000, 3.234
1736.000, 3.236
1737.000, 3.410
1738.000, 3.731
1739.000, 3.769
1740.000, 4.000
1741.000, 3.976
1742.000, 3.617
1743.000, 3.968
1744.000, 4.064
1745.000, 3.714
1746.000, 4.405
1747.000, 2.139
1748.000, 3.491
1749.000, 2.918
1750.000, 2.973
1751.000, 4.429
1752.000, 3.834
1753.000, 3.937
1754.000, 3.000
1755.000, 3.571
1756.000, 3.204
1757.000, 3.691
1758.000, 3.947
1759.000, 3.720
1760.000, 3.803
1761.000, 2.159
1762.000, 3.851
1763.000, 3.769
1764.000, 4.091
1765.000, 3.981
1766.000, 3.231
1767.000, 3.575
1768.000, 3.486
1769.000, 2.753
1770.000, 3.270
1771.000, 4.333
1772.000, 3.382
1773.000, 3.770
1774.000, 3.275
1775.000, 3.723
1776.000, 3.275
1777.000, 3.891
1778.000, 3.540
1779.000, 3.267
